id	comment_text	toxicity	gender
5963804	"Ask your self one question.
Who agreed to this immigration policy we have?
THE MAJORITY DIDN'T!
Instead of watching hockey games next election, get off your collectives a$$es and vote for sanity.
Your kids will thank you because I'm sure they don't want to wear burkas or be chased by sharia gangs like they are in many areas of Britain and Europe.

One more thing why aren't the feminists marching in the streets in front of these mosques demanding rights for women.
Too afraid I bet"	0	0
881699	"Neither Kennedy nor Clinton have been shown to have assaulted anyone whereas Trump proudly boasted about how he likes to grab women's genitals and about the ""fact"" that he can get away with it because of his celebrity."	1	0
519928	She has threatened and intimidated women who were raped by Bill to keep their mouths shut. Don't call something a lie when it's a known fact.	1	0
519583	sidd fynch: did you also explain to your children about grabbing a woman by the pussy?	1	0
931992	"And as a woman, I am scared witless by Islam mass immigration, thanks to people like torontoguy and Sher-al-Hindustan and others on these boards who keep telling us western society is evil, we deserve to have our culture destroyed because of our past ""sins"",  Muslim societies are better.  Who dismiss criticism of the treatment of women in Islam as ""racism"" and ""bigotry"".

Because they make me realize how fragile the freedoms I take for granted as a western woman, really are, and how easily they can be reversed when there are enough people like them to really influence our society.

There are plenty of Muslim women who appreciate the west for the sanctuary it provides them from the extremists who have taken over their religion and countries, and those should be welcomed.  But no, I do not want the extremists to be welcome here. Call me a spoiled, selfish western female, who cares about retaining the freedoms to which she has unreasonably become accustomed.../s"	0	0
6098379	Trump's war on women and children continues.  He has to go!  What is sad is that the religious base is being terribly and cynically manipulated by this creep and atheist.  Yet they fail to see it.	1	0
5703523	Trump the narcissist cannot stop the pathological lying. This man is seriously demented and should be removed from office.	1	1
5653882	"Don't forget the work of the British anthropologist, Mary Douglas, who showed that Leviticus was about categorizing the universe and the deep suspicion of early peoples about things that did not fit easily into clearly defined categories such as shellfish (belonging to both sea and land). Ditto with homosexuality. Don't get her started on the symbolism of women's periods. They banned menstruating women in my church for centuries before they agreed to dump that text as nothing but yahoo superstition. Douglas's thesis was interesting, though: the blood was taboo to early peoples because it meant that the body lacked integrity by losing a piece of itself. This is the root of much misogyny. 

Is this the basis upon which we should make law and act?"	0	0
5042354	Oops, should of said 'Canadian female Liberal voters like prostitutes'.	1	0
5039709	How about if we make it illegal for a man not to have a vasectomy,  masturbate or have nocturnal emissions? Think of the billions of potential lives men are killing!	1	1
5477651	hey loser, there is no such thing as white merrit over any other, man you lunatics will make up anything to justify more handouts	1	1
5268728	Jimmy it should never be forgotten what the Donald said.  I just find it hard to understand why anyone, especially women would vote for such a clown.    So Jimmy do you still think the Donald is God's gift to mankind?	1	0
307963	"Amen sir!  Hard to constantly do the ""responsible thing"" and look around and shake your head when you realize you are in the minority.  We've had our fair share of financial set backs, but if all goes according to plan, we will be completely debt free (other than mortgage) in less than two years without touching our six months of reserve savings, while continuing to contribute to our retirement accounts and kids college funds. 

Was especially confounded by the woman in Fairbanks that made 72k a year and had to declare bankruptcy due to her revolving debt load."	0	0
525773	No he isn't, but the woman who more or less continues to enable his behavior is.	0	0
